#T(H:M:S)     AZ(D)      ELV(D)   RANGE(NS)       US         H'          A'       Rate[X]
 20:53:40   152.0190    66.8251     4907968.9     4907.97  66:49:30   152:01:09  -0.00000
 20:53:41   151.6541    67.3641     4890692.5     4890.69  67:21:51   151:39:15  -0.00000
 20:53:42   151.2694    67.9059     4873831.7     4873.83  67:54:21   151:16:10  -0.00000
 20:53:43   150.8634    68.4502     4857390.9     4857.39  68:27:01   150:51:48  -0.00000
 20:53:44   150.4343    68.9969     4841374.4     4841.37  68:59:49   150:26:03  -0.00000
 20:53:45   149.9802    69.5458     4825786.4     4825.79  69:32:45   149:58:49  -0.00000
 20:53:46   149.4989    70.0967     4810631.1     4810.63  70:05:48   149:29:56  -0.00000
 20:53:47   148.9879    70.6495     4795912.6     4795.91  70:38:58   148:59:16  -0.00000
 20:53:48   148.4446    71.2038     4781635.0     4781.64  71:12:14   148:26:41  -0.00000
 20:53:49   147.8658    71.7596     4767802.2     4767.80  71:45:35   147:51:57  -0.00000
 20:53:50   147.2483    72.3165     4754418.2     4754.42  72:18:59   147:14:54  -0.00000
 20:53:51   146.5880    72.8742     4741486.8     4741.49  72:52:27   146:35:17  -0.00000
 20:53:52   145.8806    73.4324     4729011.6     4729.01  73:25:57   145:52:50  -0.00000
 20:53:53   145.1212    73.9908     4716996.3     4717.00  73:59:27   145:07:16  -0.00000
 20:53:54   144.3041    74.5488     4705444.5     4705.44  74:32:56   144:18:15  -0.00000
 20:53:55   143.4229    75.1062     4694359.6     4694.36  75:06:22   143:25:23  -0.00000
 20:53:56   142.4703    75.6623     4683744.9     4683.74  75:39:44   142:28:13  -0.00000
 20:53:57   141.4378    76.2166     4673603.6     4673.60  76:13:00   141:26:16  -0.00000
 20:53:58   140.3157    76.7684     4663938.8     4663.94  76:46:06   140:18:56  -0.00000
 20:53:59   139.0928    77.3169     4654753.6     4654.75  77:19:01   139:05:34  -0.00000
 20:54:00   137.7564    77.8612     4646050.7     4646.05  77:51:40   137:45:23  -0.00000
 20:54:01   136.2914    78.4003     4637832.9     4637.83  78:24:01   136:17:29  -0.00000
 20:54:02   134.6808    78.9330     4630102.7     4630.10  78:55:59   134:40:51  -0.00000
 20:54:03   132.9046    79.4579     4622862.7     4622.86  79:27:28   132:54:17  -0.00000
 20:54:04   130.9401    79.9732     4616115.1     4616.12  79:58:24   130:56:24  -0.00000
 20:54:05   128.7610    80.4770     4609862.1     4609.86  80:28:37   128:45:40  -0.00000
 20:54:06   126.3378    80.9669     4604105.7     4604.11  80:58:01   126:20:16  -0.00000
 20:54:07   123.6374    81.4401     4598847.8     4598.85  81:26:24   123:38:15  -0.00000
 20:54:08   120.6237    81.8933     4594090.2     4594.09  81:53:36   120:37:25  -0.00000
 20:54:09   117.2588    82.3224     4589834.3     4589.83  82:19:21   117:15:32  -0.00000
 20:54:10   113.5052    82.7229     4586081.5     4586.08  82:43:22   113:30:19  -0.00000
 20:54:11   109.3301    83.0894     4582833.2     4582.83  83:05:22   109:19:48  -0.00000
 20:54:12   104.7104    83.4160     4580090.4     4580.09  83:24:58   104:42:38  -0.00000
 20:54:13    99.6414    83.6960     4577853.9     4577.85  83:41:46   099:38:29  -0.00000
 20:54:14    94.1450    83.9229     4576124.6     4576.12  83:55:23   094:08:42  -0.00000
 20:54:15    88.2782    84.0903     4574903.1     4574.90  84:05:25   088:16:41  -0.00000
 20:54:16    82.1357    84.1930     4574189.6     4574.19  84:11:35   082:08:09  -0.00000
 20:54:17    75.8461    84.2273     4573984.5     4573.98  84:13:38   075:50:46  -0.00000
 20:54:18    69.5577    84.1921     4574287.8     4574.29  84:11:31   069:33:28  -0.00000
 20:54:19    63.4185    84.0885     4575099.4     4575.10  84:05:19   063:25:07  -0.00000
 20:54:20    57.5565    83.9203     4576419.1     4576.42  83:55:13   057:33:24  -0.00000
 20:54:21    52.0663    83.6927     4578246.3     4578.25  83:41:34   052:03:59  -0.00000
 20:54:22    47.0039    83.4121     4580580.6     4580.58  83:24:44   047:00:14  -0.00000
 20:54:23    42.3910    83.0851     4583421.1     4583.42  83:05:06   042:23:28  -0.00000
 20:54:24    38.2224    82.7182     4586766.8     4586.77  82:43:05   038:13:21  -0.00000
 20:54:25    34.4749    82.3174     4590616.7     4590.62  82:19:03   034:28:30  -0.00000
 20:54:26    31.1156    81.8881     4594969.5     4594.97  81:53:17   031:06:56  -0.00000
 20:54:27    28.1069    81.4349     4599823.7     4599.82  81:26:06   028:06:25  -0.00000
 20:54:28    25.4109    80.9617     4605177.8     4605.18  80:57:42   025:24:39  -0.00000
 20:54:29    22.9916    80.4719     4611030.0     4611.03  80:28:19   022:59:30  -0.00000
 20:54:30    20.8160    79.9682     4617378.4     4617.38  79:58:06   020:48:58  -0.00000
 20:54:31    18.8545    79.4531     4624220.9     4624.22  79:27:11   018:51:16  -0.00000
 20:54:32    17.0811    78.9284     4631555.4     4631.56  78:55:42   017:04:52  -0.00000
 20:54:33    15.4728    78.3960     4639379.5     4639.38  78:23:46   015:28:22  -0.00000
 20:54:34    14.0100    77.8572     4647690.7     4647.69  77:51:26   014:00:36  -0.00000
 20:54:35    12.6754    77.3132     4656486.4     4656.49  77:18:48   012:40:31  -0.00000
 20:54:36    11.4543    76.7651     4665763.9     4665.76  76:45:54   011:27:15  -0.00000
 20:54:37    10.3337    76.2137     4675520.2     4675.52  76:12:49   010:20:01  -0.00000
 20:54:38     9.3025    75.6599     4685752.4     4685.75  75:39:36   009:18:09  -0.00000
 20:54:39     8.3511    75.1043     4696457.3     4696.46  75:06:15   008:21:04  -0.00000
 20:54:40     7.4710    74.5474     4707631.8     4707.63  74:32:51   007:28:15  -0.00000
 20:54:41     6.6549    73.9899     4719272.3     4719.27  73:59:23   006:39:18  -0.00000
 20:54:42     5.8964    73.4321     4731375.6     4731.38  73:25:55   005:53:47  -0.00000
 20:54:43     5.1899    72.8744     4743938.0     4743.94  72:52:28   005:11:24  -0.00000
 20:54:44     4.5304    72.3173     4756955.9     4756.96  72:19:02   004:31:49  -0.00000
 20:54:45     3.9135    71.7610     4770425.6     4770.43  71:45:40   003:54:49  -0.00000
 20:54:46     3.3354    71.2059     4784343.1     4784.34  71:12:21   003:20:08  -0.00000
 20:54:47     2.7928    70.6522     4798704.7     4798.70  70:39:08   002:47:34  -0.00000
 20:54:48     2.2824    70.1001     4813506.2     4813.51  70:06:00   002:16:57  -0.00000
 20:54:49     1.8016    69.5498     4828743.7     4828.74  69:32:59   001:48:06  -0.00000
 20:54:50     1.3480    69.0016     4844412.9     4844.41  69:00:06   001:20:53  -0.00000
 20:54:51     0.9195    68.4557     4860509.8     4860.51  68:27:20   000:55:10  -0.00000
 20:54:52     0.5139    67.9121     4877030.0     4877.03  67:54:44   000:30:50  -0.00000
 20:54:53     0.1297    67.3711     4893969.2     4893.97  67:22:16   000:07:47  -0.00000
 20:54:54   359.7652    66.8328     4911323.2     4911.32  66:49:58   359:45:55  -0.00000
 20:54:55   359.4189    66.2972     4929087.4     4929.09  66:17:50   359:25:08  -0.00000
 20:54:56   359.0896    65.7646     4947257.4     4947.26  65:45:53   359:05:22  -0.00000
 20:54:57   358.7760    65.2350     4965828.8     4965.83  65:14:06   358:46:34  -0.00000
 20:54:58   358.4772    64.7085     4984797.1     4984.80  64:42:31   358:28:38  -0.00000
 20:54:59   358.1920    64.1852     5004157.6     5004.16  64:11:07   358:11:31  -0.00000
 20:55:00   357.9197    63.6653     5023905.9     5023.91  63:39:55   357:55:11  -0.00000
 20:55:01   357.6593    63.1487     5044037.4     5044.04  63:08:55   357:39:34  -0.00000
 20:55:02   357.4102    62.6355     5064547.5     5064.55  62:38:08   357:24:37  -0.00000
 20:55:03   357.1716    62.1258     5085431.6     5085.43  62:07:33   357:10:18  -0.00000
 20:55:04   356.9429    61.6196     5106685.0     5106.68  61:37:11   356:56:35  -0.00000
 20:55:05   356.7236    61.1171     5128303.1     5128.30  61:07:01   356:43:25  -0.00000
 20:55:06   356.5129    60.6182     5150281.4     5150.28  60:37:05   356:30:47  -0.00000
 20:55:07   356.3106    60.1229     5172615.2     5172.62  60:07:23   356:18:38  -0.00000
 20:55:08   356.1160    59.6314     5195299.8     5195.30  59:37:53   356:06:58  -0.00000
 20:55:09   355.9288    59.1437     5218330.8     5218.33  59:08:37   355:55:44  -0.00000
 20:55:10   355.7485    58.6597     5241703.4     5241.70  58:39:35   355:44:55  -0.00000
 20:55:11   355.5749    58.1795     5265413.2     5265.41  58:10:46   355:34:30  -0.00000
 20:55:12   355.4075    57.7032     5289455.5     5289.46  57:42:11   355:24:27  -0.00000
 20:55:13   355.2460    57.2306     5313825.8     5313.83  57:13:50   355:14:46  -0.00000
 20:55:14   355.0901    56.7620     5338519.6     5338.52  56:45:43   355:05:25  -0.00000
 20:55:15   354.9396    56.2972     5363532.3     5363.53  56:17:50   354:56:23  -0.00000
 20:55:16   354.7942    55.8362     5388859.6     5388.86  55:50:10   354:47:39  -0.00000
 20:55:17   354.6536    55.3792     5414497.0     5414.50  55:22:45   354:39:13  -0.00000
 20:55:18   354.5175    54.9260     5440440.0     5440.44  54:55:34   354:31:03  -0.00000
 20:55:19   354.3859    54.4767     5466684.3     5466.68  54:28:36   354:23:09  -0.00000
 20:55:20   354.2585    54.0312     5493225.5     5493.23  54:01:52   354:15:30  -0.00000
 20:55:21   354.1350    53.5897     5520059.3     5520.06  53:35:23   354:08:06  -0.00000
 20:55:22   354.0154    53.1520     5547181.5     5547.18  53:09:07   354:00:55  -0.00000
 20:55:23   353.8994    52.7182     5574587.7     5574.59  52:43:05   353:53:58  -0.00000
 20:55:24   353.7868    52.2882     5602273.8     5602.27  52:17:17   353:47:13  -0.00000
 20:55:25   353.6777    51.8620     5630235.7     5630.24  51:51:43   353:40:40  -0.00000
 20:55:26   353.5717    51.4397     5658469.1     5658.47  51:26:23   353:34:18  -0.00000
 20:55:27   353.4687    51.0212     5686970.0     5686.97  51:01:16   353:28:07  -0.00000
 20:55:28   353.3687    50.6065     5715734.4     5715.73  50:36:23   353:22:07  -0.00000
 20:55:29   353.2716    50.1955     5744758.4     5744.76  50:11:44   353:16:18  -0.00000
 20:55:30   353.1771    49.7883     5774037.8     5774.04  49:47:18   353:10:37  -0.00000
 20:55:31   353.0852    49.3849     5803568.9     5803.57  49:23:06   353:05:07  -0.00000
 20:55:32   352.9958    48.9851     5833347.8     5833.35  48:59:06   352:59:45  -0.00000
 20:55:33   352.9088    48.5891     5863370.6     5863.37  48:35:21   352:54:32  -0.00000
 20:55:34   352.8241    48.1967     5893633.6     5893.63  48:11:48   352:49:27  -0.00000
 20:55:35   352.7416    47.8079     5924133.1     5924.13  47:48:29   352:44:30  -0.00000
 20:55:36   352.6612    47.4228     5954865.5     5954.87  47:25:22   352:39:40  -0.00000
 20:55:37   352.5829    47.0413     5985827.0     5985.83  47:02:29   352:34:59  -0.00000
 20:55:38   352.5066    46.6633     6017014.1     6017.01  46:39:48   352:30:24  -0.00000
 20:55:39   352.4322    46.2889     6048423.4     6048.42  46:17:20   352:25:56  -0.00000
 20:55:40   352.3596    45.9180     6080051.2     6080.05  45:55:05   352:21:35  -0.00000
 20:55:41   352.2888    45.5506     6111894.2     6111.89  45:33:02   352:17:20  -0.00000
 20:55:42   352.2198    45.1866     6143949.0     6143.95  45:11:12   352:13:11  -0.00000
 20:55:43   352.1523    44.8261     6176212.2     6176.21  44:49:34   352:09:08  -0.00000
 20:55:44   352.0865    44.4689     6208680.7     6208.68  44:28:08   352:05:12  -0.00000
 20:55:45   352.0223    44.1151     6241351.0     6241.35  44:06:55   352:01:20  -0.00000
 20:55:46   351.9595    43.7647     6274220.1     6274.22  43:45:53   351:57:34  -0.00000
 20:55:47   351.8982    43.4176     6307284.7     6307.28  43:25:03   351:53:53  -0.00000
 20:55:48   351.8382    43.0737     6340541.9     6340.54  43:04:25   351:50:18  -0.00000
 20:55:49   351.7796    42.7331     6373988.4     6373.99  42:43:59   351:46:47  -0.00000
 20:55:50   351.7224    42.3957     6407621.4     6407.62  42:23:44   351:43:21  -0.00000
 20:55:51   351.6664    42.0615     6441437.9     6441.44  42:03:41   351:39:59  -0.00000
 20:55:52   351.6116    41.7304     6475434.9     6475.43  41:43:49   351:36:42  -0.00000
 20:55:53   351.5580    41.4024     6509609.6     6509.61  41:24:09   351:33:29  -0.00000
 20:55:54   351.5056    41.0776     6543959.1     6543.96  41:04:39   351:30:20  -0.00000
 20:55:55   351.4543    40.7558     6578480.7     6578.48  40:45:21   351:27:16  -0.00000
 20:55:56   351.4041    40.4370     6613171.7     6613.17  40:26:13   351:24:15  -0.00000
 20:55:57   351.3550    40.1212     6648029.3     6648.03  40:07:16   351:21:18  -0.00000
 20:55:58   351.3068    39.8083     6683050.9     6683.05  39:48:30   351:18:25  -0.00000
 20:55:59   351.2597    39.4984     6718233.8     6718.23  39:29:54   351:15:35  -0.00000
 20:56:00   351.2135    39.1914     6753575.6     6753.58  39:11:29   351:12:49  -0.00000
 20:56:01   351.1683    38.8872     6789073.8     6789.07  38:53:14   351:10:06  -0.00000
 20:56:02   351.1240    38.5859     6824725.7     6824.73  38:35:09   351:07:26  -0.00000
 20:56:03   351.0806    38.2874     6860529.0     6860.53  38:17:14   351:04:50  -0.00000
 20:56:04   351.0380    37.9916     6896481.2     6896.48  37:59:30   351:02:17  -0.00000
 20:56:05   350.9963    37.6986     6932580.1     6932.58  37:41:55   350:59:47  -0.00000
 20:56:06   350.9553    37.4083     6968823.3     6968.82  37:24:30   350:57:19  -0.00000
 20:56:07   350.9152    37.1206     7005208.5     7005.21  37:07:14   350:54:55  -0.00000
 20:56:08   350.8759    36.8357     7041733.5     7041.73  36:50:08   350:52:33  -0.00000
 20:56:09   350.8373    36.5533     7078396.0     7078.40  36:33:12   350:50:14  -0.00000
 20:56:10   350.7994    36.2735     7115193.9     7115.19  36:16:25   350:47:58  -0.00000
 20:56:11   350.7623    35.9963     7152125.1     7152.13  35:59:47   350:45:44  -0.00000
 20:56:12   350.7258    35.7216     7189187.4     7189.19  35:43:18   350:43:33  -0.00000
 20:56:13   350.6900    35.4493     7226378.8     7226.38  35:26:58   350:41:24  -0.00000
 20:56:14   350.6549    35.1796     7263697.3     7263.70  35:10:47   350:39:18  -0.00000
 20:56:15   350.6204    34.9123     7301140.9     7301.14  34:54:44   350:37:14  -0.00000
 20:56:16   350.5866    34.6474     7338707.6     7338.71  34:38:51   350:35:12  -0.00000
 20:56:17   350.5533    34.3849     7376395.4     7376.40  34:23:06   350:33:12  -0.00000
 20:56:18   350.5207    34.1247     7414202.6     7414.20  34:07:29   350:31:14  -0.00000
 20:56:19   350.4886    33.8669     7452127.2     7452.13  33:52:01   350:29:19  -0.00000
 20:56:20   350.4571    33.6113     7490167.4     7490.17  33:36:41   350:27:26  -0.00000
 20:56:21   350.4262    33.3580     7528321.4     7528.32  33:21:29   350:25:34  -0.00000
 20:56:22   350.3958    33.1070     7566587.4     7566.59  33:06:25   350:23:45  -0.00000
 20:56:23   350.3659    32.8582     7604963.8     7604.96  32:51:29   350:21:57  -0.00000
 20:56:24   350.3366    32.6115     7643448.7     7643.45  32:36:41   350:20:12  -0.00000
 20:56:25   350.3077    32.3670     7682040.6     7682.04  32:22:01   350:18:28  -0.00000
 20:56:26   350.2794    32.1247     7720737.7     7720.74  32:07:29   350:16:46  -0.00000
 20:56:27   350.2515    31.8845     7759538.5     7759.54  31:53:04   350:15:05  -0.00000
 20:56:28   350.2241    31.6463     7798441.3     7798.44  31:38:47   350:13:27  -0.00000
 20:56:29   350.1972    31.4102     7837444.6     7837.44  31:24:37   350:11:50  -0.00000
 20:56:30   350.1707    31.1761     7876546.9     7876.55  31:10:34   350:10:14  -0.00000
 20:56:31   350.1446    30.9441     7915746.6     7915.75  30:56:39   350:08:41  -0.00000
 20:56:32   350.1190    30.7140     7955042.2     7955.04  30:42:50   350:07:08  -0.00000
 20:56:33   350.0938    30.4859     7994432.3     7994.43  30:29:09   350:05:38  -0.00000
 20:56:34   350.0690    30.2597     8033915.5     8033.92  30:15:35   350:04:08  -0.00000
 20:56:35   350.0446    30.0354     8073490.3     8073.49  30:02:07   350:02:41  -0.00000
 20:56:36   350.0206    29.8130     8113155.4     8113.16  29:48:47   350:01:14  -0.00000
 20:56:37   349.9970    29.5925     8152909.4     8152.91  29:35:33   349:59:49  -0.00000
 20:56:38   349.9738    29.3738     8192750.8     8192.75  29:22:26   349:58:26  -0.00000
 20:56:39   349.9509    29.1569     8232678.6     8232.68  29:09:25   349:57:03  -0.00000
 20:56:40   349.9284    28.9418     8272691.2     8272.69  28:56:31   349:55:42  -0.00000
 20:56:41   349.9063    28.7285     8312787.5     8312.79  28:43:43   349:54:23  -0.00000
 20:56:42   349.8845    28.5170     8352966.2     8352.97  28:31:01   349:53:04  -0.00000
 20:56:43   349.8630    28.3072     8393226.1     8393.23  28:18:26   349:51:47  -0.00000
 20:56:44   349.8419    28.0991     8433565.9     8433.57  28:05:57   349:50:31  -0.00000
 20:56:45   349.8211    27.8927     8473984.5     8473.98  27:53:34   349:49:16  -0.00000
 20:56:46   349.8006    27.6879     8514480.7     8514.48  27:41:16   349:48:02  -0.00000
 20:56:47   349.7805    27.4848     8555053.3     8555.05  27:29:05   349:46:50  -0.00000
 20:56:48   349.7606    27.2833     8595701.3     8595.70  27:17:00   349:45:38  -0.00000
 20:56:49   349.7411    27.0835     8636423.5     8636.42  27:05:01   349:44:28  -0.00000
 20:56:50   349.7218    26.8852     8677218.8     8677.22  26:53:07   349:43:19  -0.00000
 20:56:51   349.7029    26.6885     8718086.1     8718.09  26:41:19   349:42:10  -0.00000
 20:56:52   349.6842    26.4933     8759024.4     8759.02  26:29:36   349:41:03  -0.00000
 20:56:53   349.6658    26.2997     8800032.7     8800.03  26:17:59   349:39:57  -0.00000
 20:56:54   349.6477    26.1076     8841109.8     8841.11  26:06:27   349:38:52  -0.00000
 20:56:55   349.6298    25.9170     8882254.9     8882.25  25:55:01   349:37:47  -0.00000
 20:56:56   349.6122    25.7278     8923466.9     8923.47  25:43:40   349:36:44  -0.00000
 20:56:57   349.5949    25.5401     8964744.9     8964.74  25:32:24   349:35:42  -0.00000
 20:56:58   349.5778    25.3539     9006087.9     9006.09  25:21:14   349:34:40  -0.00000
 20:56:59   349.5609    25.1690     9047494.9     9047.49  25:10:09   349:33:39  -0.00000
 20:57:00   349.5444    24.9856     9088965.0     9088.97  24:59:08   349:32:40  -0.00000
 20:57:01   349.5280    24.8036     9130497.4     9130.50  24:48:13   349:31:41  -0.00000
 20:57:02   349.5119    24.6229     9172091.1     9172.09  24:37:23   349:30:43  -0.00000
 20:57:03   349.4960    24.4436     9213745.3     9213.75  24:26:37   349:29:46  -0.00000
 20:57:04   349.4804    24.2657     9255459.0     9255.46  24:15:56   349:28:49  -0.00000
 20:57:05   349.4649    24.0890     9297231.5     9297.23  24:05:20   349:27:54  -0.00000
 20:57:06   349.4497    23.9137     9339061.9     9339.06  23:54:49   349:26:59  -0.00000
 20:57:07   349.4348    23.7396     9380949.3     9380.95  23:44:23   349:26:05  -0.00000
 20:57:08   349.4200    23.5669     9422893.0     9422.89  23:34:01   349:25:12  -0.00000
 20:57:09   349.4054    23.3954     9464892.2     9464.89  23:23:43   349:24:19  -0.00000
 20:57:10   349.3910    23.2251     9506946.0     9506.95  23:13:30   349:23:28  -0.00000
 20:57:11   349.3769    23.0561     9549053.7     9549.05  23:03:22   349:22:37  -0.00000
 20:57:12   349.3629    22.8882     9591214.6     9591.21  22:53:18   349:21:46  -0.00000
 20:57:13   349.3491    22.7216     9633427.9     9633.43  22:43:18   349:20:57  -0.00000
 20:57:14   349.3356    22.5562     9675692.9     9675.69  22:33:22   349:20:08  -0.00000
 20:57:15   349.3222    22.3920     9718008.7     9718.01  22:23:31   349:19:20  -0.00000
 20:57:16   349.3090    22.2289     9760374.8     9760.37  22:13:44   349:18:32  -0.00000
 20:57:17   349.2960    22.0669     9802790.5     9802.79  22:04:01   349:17:45  -0.00000
 20:57:18   349.2831    21.9061     9845254.9     9845.25  21:54:22   349:16:59  -0.00000
 20:57:19   349.2705    21.7464     9887767.5     9887.77  21:44:47   349:16:14  -0.00000
 20:57:20   349.2580    21.5879     9930327.6     9930.33  21:35:16   349:15:29  -0.00000
 20:57:21   349.2456    21.4304     9972934.5     9972.93  21:25:49   349:14:44  -0.00000
 20:57:22   349.2335    21.2740    10015587.6    10015.59  21:16:26   349:14:01  -0.00000
 20:57:23   349.2215    21.1186    10058286.3    10058.29  21:07:07   349:13:17  -0.00000
 20:57:24   349.2097    20.9643    10101029.8    10101.03  20:57:52   349:12:35  -0.00000
 20:57:25   349.1980    20.8111    10143817.6    10143.82  20:48:40   349:11:53  -0.00000
 20:57:26   349.1865    20.6589    10186649.2    10186.65  20:39:32   349:11:11  -0.00000
 20:57:27   349.1752    20.5077    10229523.8    10229.52  20:30:28   349:10:31  -0.00000
 20:57:28   349.1640    20.3575    10272440.8    10272.44  20:21:27   349:09:50  -0.00000
 20:57:29   349.1529    20.2084    10315399.9    10315.40  20:12:30   349:09:10  -0.00000
 20:57:30   349.1420    20.0602    10358400.2    10358.40  20:03:37   349:08:31  -0.00000
 20:57:31   349.1313    19.9130    10401441.3    10401.44  19:54:47   349:07:53  -0.00000
 20:57:32   349.1207    19.7667    10444522.7    10444.52  19:46:00   349:07:14  -0.00000
 20:57:33   349.1102    19.6214    10487643.7    10487.64  19:37:17   349:06:37  -0.00000
 20:57:34   349.0999    19.4771    10530803.8    10530.80  19:28:37   349:05:59  -0.00000
 20:57:35   349.0897    19.3336    10574002.6    10574.00  19:20:01   349:05:23  -0.00000
 20:57:36   349.0796    19.1911    10617239.4    10617.24  19:11:28   349:04:47  -0.00000
 20:57:37   349.0697    19.0495    10660513.9    10660.51  19:02:58   349:04:11  -0.00000
 20:57:38   349.0599    18.9088    10703825.3    10703.83  18:54:32   349:03:36  -0.00000
 20:57:39   349.0502    18.7690    10747173.4    10747.17  18:46:09   349:03:01  -0.00000
 20:57:40   349.0407    18.6301    10790557.5    10790.56  18:37:48   349:02:27  -0.00000
 20:57:41   349.0313    18.4921    10833977.1    10833.98  18:29:31   349:01:53  -0.00000
 20:57:42   349.0220    18.3549    10877431.9    10877.43  18:21:18   349:01:19  -0.00000
 20:57:43   349.0129    18.2185    10920921.4    10920.92  18:13:07   349:00:46  -0.00000
 20:57:44   349.0038    18.0831    10964445.0    10964.44  18:04:59   349:00:14  -0.00000
 20:57:45   348.9949    17.9484    11008002.3    11008.00  17:56:54   348:59:42  -0.00000
 20:57:46   348.9861    17.8146    11051592.9    11051.59  17:48:52   348:59:10  -0.00000
 20:57:47   348.9774    17.6815    11095216.3    11095.22  17:40:54   348:58:39  -0.00000
 20:57:48   348.9688    17.5493    11138872.1    11138.87  17:32:58   348:58:08  -0.00000
 20:57:49   348.9604    17.4179    11182559.9    11182.56  17:25:04   348:57:37  -0.00000
 20:57:50   348.9520    17.2873    11226279.1    11226.28  17:17:14   348:57:07  -0.00000
 20:57:51   348.9438    17.1574    11270029.5    11270.03  17:09:27   348:56:38  -0.00000
 20:57:52   348.9356    17.0283    11313810.6    11313.81  17:01:42   348:56:08  -0.00000
 20:57:53   348.9276    16.9000    11357622.0    11357.62  16:54:00   348:55:39  -0.00000
 20:57:54   348.9197    16.7725    11401463.3    11401.46  16:46:21   348:55:11  -0.00000
 20:57:55   348.9119    16.6456    11445334.1    11445.33  16:38:44   348:54:43  -0.00000
 20:57:56   348.9041    16.5196    11489233.9    11489.23  16:31:10   348:54:15  -0.00000
 20:57:57   348.8965    16.3942    11533162.5    11533.16  16:23:39   348:53:48  -0.00000
 20:57:58   348.8890    16.2696    11577119.5    11577.12  16:16:11   348:53:20  -0.00000
 20:57:59   348.8816    16.1457    11621104.4    11621.10  16:08:45   348:52:54  -0.00000
 20:58:00   348.8743    16.0225    11665116.9    11665.12  16:01:21   348:52:27  -0.00000
 20:58:01   348.8670    15.9000    11709156.6    11709.16  15:54:00   348:52:01  -0.00000
 20:58:02   348.8599    15.7782    11753223.3    11753.22  15:46:42   348:51:36  -0.00000
 20:58:03   348.8529    15.6571    11797316.4    11797.32  15:39:26   348:51:10  -0.00000
 20:58:04   348.8459    15.5367    11841435.7    11841.44  15:32:12   348:50:45  -0.00000
 20:58:05   348.8391    15.4169    11885580.9    11885.58  15:25:01   348:50:21  -0.00000
 20:58:06   348.8323    15.2978    11929751.5    11929.75  15:17:52   348:49:56  -0.00000
 20:58:07   348.8256    15.1794    11973947.4    11973.95  15:10:46   348:49:32  -0.00000
 20:58:08   348.8190    15.0616    12018168.0    12018.17  15:03:42   348:49:09  -0.00000
 20:58:09   348.8125    14.9445    12062413.2    12062.41  14:56:40   348:48:45  -0.00000
 20:58:10   348.8061    14.8280    12106682.5    12106.68  14:49:41   348:48:22  -0.00000
 20:58:11   348.7998    14.7121    12150975.7    12150.98  14:42:44   348:47:59  -0.00000
 20:58:12   348.7935    14.5968    12195292.4    12195.29  14:35:49   348:47:37  -0.00000
 20:58:13   348.7873    14.4822    12239632.4    12239.63  14:28:56   348:47:14  -0.00000
 20:58:14   348.7812    14.3682    12283995.4    12284.00  14:22:06   348:46:53  -0.00000
 20:58:15   348.7752    14.2548    12328381.0    12328.38  14:15:17   348:46:31  -0.00000
 20:58:16   348.7693    14.1420    12372788.9    12372.79  14:08:31   348:46:10  -0.00000
 20:58:17   348.7635    14.0298    12417218.9    12417.22  14:01:47   348:45:48  -0.00000
 20:58:18   348.7577    13.9182    12461670.6    12461.67  13:55:05   348:45:28  -0.00000
 20:58:19   348.7520    13.8071    12506143.9    12506.14  13:48:26   348:45:07  -0.00000
 20:58:20   348.7464    13.6967    12550638.3    12550.64  13:41:48   348:44:47  -0.00000
 20:58:21   348.7408    13.5868    12595153.7    12595.15  13:35:12   348:44:27  -0.00000
 20:58:22   348.7353    13.4775    12639689.7    12639.69  13:28:39   348:44:07  -0.00000
 20:58:23   348.7299    13.3687    12684246.1    12684.25  13:22:07   348:43:48  -0.00000
 20:58:24   348.7246    13.2605    12728822.6    12728.82  13:15:38   348:43:29  -0.00000
 20:58:25   348.7193    13.1528    12773418.9    12773.42  13:09:10   348:43:10  -0.00000
 20:58:26   348.7141    13.0457    12818034.9    12818.03  13:02:45   348:42:51  -0.00000
 20:58:27   348.7090    12.9391    12862670.2    12862.67  12:56:21   348:42:32  -0.00000
 20:58:28   348.7040    12.8331    12907324.5    12907.32  12:49:59   348:42:14  -0.00000
 20:58:29   348.6990    12.7276    12951997.7    12952.00  12:43:39   348:41:56  -0.00000
 20:58:30   348.6940    12.6226    12996689.5    12996.69  12:37:21   348:41:39  -0.00000
 20:58:31   348.6892    12.5181    13041399.6    13041.40  12:31:05   348:41:21  -0.00000
 20:58:32   348.6844    12.4141    13086127.8    13086.13  12:24:51   348:41:04  -0.00000
 20:58:33   348.6797    12.3107    13130873.9    13130.87  12:18:38   348:40:47  -0.00000
 20:58:34   348.6750    12.2077    13175637.6    13175.64  12:12:28   348:40:30  -0.00000
 20:58:35   348.6704    12.1053    13220418.6    13220.42  12:06:19   348:40:14  -0.00000
 20:58:36   348.6659    12.0033    13265216.9    13265.22  12:00:12   348:39:57  -0.00000
 20:58:37   348.6614    11.9019    13310032.1    13310.03  11:54:07   348:39:41  -0.00000
 20:58:38   348.6570    11.8009    13354864.0    13354.86  11:48:03   348:39:25  -0.00000
 20:58:39   348.6527    11.7004    13399712.4    13399.71  11:42:01   348:39:10  -0.00000
 20:58:40   348.6484    11.6004    13444577.1    13444.58  11:36:01   348:38:54  -0.00000
 20:58:41   348.6441    11.5008    13489457.9    13489.46  11:30:03   348:38:39  -0.00000
 20:58:42   348.6400    11.4017    13534354.5    13534.35  11:24:06   348:38:24  -0.00000
