#T(H:M:S)     AZ(D)      ELV(D)   RANGE(NS)       US         H'          A'       Rate[X]
 09:49:13    41.8299    63.2051     5051099.9     5051.10  63:12:18   041:49:48  -0.00000
 09:49:14    42.4768    63.6605     5033352.2     5033.35  63:39:38   042:28:37  -0.00000
 09:49:15    43.1495    64.1158     5016002.9     5016.00  64:06:57   043:08:58  -0.00000
 09:49:16    43.8492    64.5708     4999056.4     4999.06  64:34:15   043:50:57  -0.00000
 09:49:17    44.5773    65.0252     4982516.6     4982.52  65:01:31   044:34:38  -0.00000
 09:49:18    45.3355    65.4786     4966387.8     4966.39  65:28:43   045:20:08  -0.00000
 09:49:19    46.1254    65.9309     4950673.9     4950.67  65:55:51   046:07:31  -0.00000
 09:49:20    46.9487    66.3815     4935378.9     4935.38  66:22:53   046:56:55  -0.00000
 09:49:21    47.8071    66.8301     4920506.8     4920.51  66:49:49   047:48:26  -0.00000
 09:49:22    48.7027    67.2764     4906061.4     4906.06  67:16:35   048:42:10  -0.00000
 09:49:23    49.6373    67.7199     4892046.5     4892.05  67:43:12   049:38:14  -0.00000
 09:49:24    50.6132    68.1601     4878465.9     4878.47  68:09:36   050:36:48  -0.00000
 09:49:25    51.6325    68.5965     4865323.1     4865.32  68:35:47   051:37:57  -0.00000
 09:49:26    52.6976    69.0286     4852621.9     4852.62  69:01:43   052:41:51  -0.00000
 09:49:27    53.8107    69.4558     4840365.6     4840.37  69:27:21   053:48:38  -0.00000
 09:49:28    54.9743    69.8776     4828557.7     4828.56  69:52:39   054:58:27  -0.00000
 09:49:29    56.1910    70.2932     4817201.4     4817.20  70:17:35   056:11:28  -0.00000
 09:49:30    57.4633    70.7019     4806300.1     4806.30  70:42:07   057:27:48  -0.00000
 09:49:31    58.7937    71.1032     4795856.9     4795.86  71:06:11   058:47:37  -0.00000
 09:49:32    60.1850    71.4960     4785874.6     4785.87  71:29:46   060:11:06  -0.00000
 09:49:33    61.6395    71.8797     4776356.4     4776.36  71:52:47   061:38:22  -0.00000
 09:49:34    63.1598    72.2533     4767304.8     4767.30  72:15:12   063:09:35  -0.00000
 09:49:35    64.7480    72.6159     4758722.7     4758.72  72:36:57   064:44:53  -0.00000
 09:49:36    66.4064    72.9665     4750612.5     4750.61  72:57:59   066:24:23  -0.00000
 09:49:37    68.1367    73.3040     4742976.8     4742.98  73:18:15   068:08:12  -0.00000
 09:49:38    69.9403    73.6275     4735817.8     4735.82  73:37:39   069:56:25  -0.00000
 09:49:39    71.8182    73.9359     4729137.7     4729.14  73:56:09   071:49:06  -0.00000
 09:49:40    73.7710    74.2278     4722938.5     4722.94  74:13:40   073:46:16  -0.00000
 09:49:41    75.7983    74.5024     4717222.2     4717.22  74:30:08   075:47:54  -0.00000
 09:49:42    77.8992    74.7582     4711990.4     4711.99  74:45:30   077:53:57  -0.00000
 09:49:43    80.0719    74.9943     4707244.9     4707.24  74:59:39   080:04:19  -0.00000
 09:49:44    82.3135    75.2094     4702987.2     4702.99  75:12:34   082:18:49  -0.00000
 09:49:45    84.6202    75.4025     4699218.4     4699.22  75:24:09   084:37:13  -0.00000
 09:49:46    86.9873    75.5726     4695939.9     4695.94  75:34:21   086:59:14  -0.00000
 09:49:47    89.4087    75.7186     4693152.7     4693.15  75:43:07   089:24:31  -0.00000
 09:49:48    91.8774    75.8396     4690857.6     4690.86  75:50:23   091:52:39  -0.00000
 09:49:49    94.3856    75.9351     4689055.5     4689.06  75:56:06   094:23:08  -0.00000
 09:49:50    96.9243    76.0043     4687746.7     4687.75  76:00:15   096:55:27  -0.00000
 09:49:51    99.4841    76.0468     4686931.9     4686.93  76:02:48   099:29:03  -0.00000
 09:49:52   102.0549    76.0623     4686611.1     4686.61  76:03:44   102:03:18  -0.00000
 09:49:53   104.6265    76.0507     4686784.7     4686.78  76:03:03   104:37:36  -0.00000
 09:49:54   107.1887    76.0121     4687452.4     4687.45  76:00:44   107:11:19  -0.00000
 09:49:55   109.7313    75.9468     4688614.0     4688.61  75:56:49   109:43:53  -0.00000
 09:49:56   112.2447    75.8552     4690269.3     4690.27  75:51:19   112:14:41  -0.00000
 09:49:57   114.7201    75.7378     4692417.7     4692.42  75:44:16   114:43:12  -0.00000
 09:49:58   117.1493    75.5953     4695058.5     4695.06  75:35:43   117:08:57  -0.00000
 09:49:59   119.5251    75.4287     4698190.9     4698.19  75:25:43   119:31:30  -0.00000
 09:50:00   121.8415    75.2388     4701813.9     4701.81  75:14:20   121:50:30  -0.00000
 09:50:01   124.0935    75.0267     4705926.4     4705.93  75:01:36   124:05:37  -0.00000
 09:50:02   126.2770    74.7935     4710527.0     4710.53  74:47:37   126:16:37  -0.00000
 09:50:03   128.3891    74.5404     4715614.4     4715.61  74:32:25   128:23:21  -0.00000
 09:50:04   130.4278    74.2684     4721187.0     4721.19  74:16:06   130:25:40  -0.00000
 09:50:05   132.3921    73.9787     4727243.1     4727.24  73:58:43   132:23:31  -0.00000
 09:50:06   134.2815    73.6725     4733780.7     4733.78  73:40:21   134:16:54  -0.00000
 09:50:07   136.0966    73.3509     4740798.0     4740.80  73:21:03   136:05:48  -0.00000
 09:50:08   137.8380    73.0151     4748292.7     4748.29  73:00:54   137:50:17  -0.00000
 09:50:09   139.5073    72.6661     4756262.6     4756.26  72:39:58   139:30:26  -0.00000
 09:50:10   141.1062    72.3049     4764705.3     4764.71  72:18:18   141:06:22  -0.00000
 09:50:11   142.6368    71.9326     4773618.4     4773.62  71:55:57   142:38:12  -0.00000
 09:50:12   144.1012    71.5500     4782999.1     4783.00  71:33:00   144:06:04  -0.00000
 09:50:13   145.5020    71.1581     4792844.7     4792.84  71:09:29   145:30:07  -0.00000
 09:50:14   146.8417    70.7577     4803152.4     4803.15  70:45:28   146:50:30  -0.00000
 09:50:15   148.1227    70.3496     4813919.1     4813.92  70:20:58   148:07:22  -0.00000
 09:50:16   149.3477    69.9345     4825141.9     4825.14  69:56:04   149:20:52  -0.00000
 09:50:17   150.5193    69.5132     4836817.4     4836.82  69:30:47   150:31:09  -0.00000
 09:50:18   151.6399    69.0863     4848942.4     4848.94  69:05:11   151:38:24  -0.00000
 09:50:19   152.7121    68.6544     4861513.6     4861.51  68:39:16   152:42:44  -0.00000
 09:50:20   153.7382    68.2181     4874527.5     4874.53  68:13:05   153:44:18  -0.00000
 09:50:21   154.7206    67.7780     4887980.5     4887.98  67:46:41   154:43:14  -0.00000
 09:50:22   155.6614    67.3345     4901869.0     4901.87  67:20:04   155:39:41  -0.00000
 09:50:23   156.5627    66.8881     4916189.3     4916.19  66:53:17   156:33:46  -0.00000
 09:50:24   157.4266    66.4392     4930937.7     4930.94  66:26:21   157:25:36  -0.00000
 09:50:25   158.2551    65.9883     4946110.2     4946.11  65:59:18   158:15:18  -0.00000
 09:50:26   159.0499    65.5357     4961703.0     4961.70  65:32:09   159:02:59  -0.00000
 09:50:27   159.8127    65.0819     4977712.1     4977.71  65:04:55   159:48:46  -0.00000
 09:50:28   160.5453    64.6270     4994133.5     4994.13  64:37:37   160:32:43  -0.00000
 09:50:29   161.2491    64.1715     5010963.1     5010.96  64:10:17   161:14:57  -0.00000
 09:50:30   161.9257    63.7156     5028196.9     5028.20  63:42:56   161:55:33  -0.00000
 09:50:31   162.5764    63.2596     5045830.6     5045.83  63:15:35   162:34:35  -0.00000
 09:50:32   163.2025    62.8037     5063860.0     5063.86  62:48:13   163:12:09  -0.00000
 09:50:33   163.8053    62.3483     5082281.0     5082.28  62:20:54   163:48:19  -0.00000
 09:50:34   164.3859    61.8934     5101089.2     5101.09  61:53:36   164:23:09  -0.00000
 09:50:35   164.9454    61.4392     5120280.4     5120.28  61:26:21   164:56:44  -0.00000
 09:50:36   165.4849    60.9861     5139850.3     5139.85  60:59:10   165:29:06  -0.00000
 09:50:37   166.0053    60.5342     5159794.5     5159.79  60:32:03   166:00:19  -0.00000
 09:50:38   166.5076    60.0835     5180108.7     5180.11  60:05:01   166:30:27  -0.00000
 09:50:39   166.9926    59.6343     5200788.6     5200.79  59:38:04   166:59:33  -0.00000
 09:50:40   167.4611    59.1868     5221829.7     5221.83  59:11:12   167:27:40  -0.00000
 09:50:41   167.9139    58.7410     5243227.8     5243.23  58:44:27   167:54:50  -0.00000
 09:50:42   168.3518    58.2970     5264978.3     5264.98  58:17:49   168:21:06  -0.00000
 09:50:43   168.7754    57.8550     5287077.0     5287.08  57:51:18   168:46:31  -0.00000
 09:50:44   169.1853    57.4152     5309519.5     5309.52  57:24:55   169:11:07  -0.00000
 09:50:45   169.5822    56.9775     5332301.4     5332.30  56:58:39   169:34:56  -0.00000
 09:50:46   169.9667    56.5420     5355418.4     5355.42  56:32:31   169:58:00  -0.00000
 09:50:47   170.3394    56.1090     5378866.1     5378.87  56:06:32   170:20:22  -0.00000
 09:50:48   170.7006    55.6783     5402640.3     5402.64  55:40:42   170:42:02  -0.00000
 09:50:49   171.0509    55.2502     5426736.4     5426.74  55:15:01   171:03:03  -0.00000
 09:50:50   171.3909    54.8246     5451150.4     5451.15  54:49:28   171:23:27  -0.00000
 09:50:51   171.7208    54.4016     5475877.9     5475.88  54:24:06   171:43:15  -0.00000
 09:50:52   172.0412    53.9813     5500914.6     5500.91  53:58:53   172:02:28  -0.00000
 09:50:53   172.3525    53.5638     5526256.3     5526.26  53:33:50   172:21:09  -0.00000
 09:50:54   172.6549    53.1490     5551898.9     5551.90  53:08:56   172:39:18  -0.00000
 09:50:55   172.9489    52.7370     5577838.0     5577.84  52:44:13   172:56:56  -0.00000
 09:50:56   173.2348    52.3278     5604069.7     5604.07  52:19:40   173:14:05  -0.00000
 09:50:57   173.5130    51.9216     5630589.8     5630.59  51:55:18   173:30:47  -0.00000
 09:50:58   173.7836    51.5182     5657394.2     5657.39  51:31:05   173:47:01  -0.00000
 09:50:59   174.0471    51.1177     5684478.8     5684.48  51:07:04   174:02:50  -0.00000
 09:51:00   174.3037    50.7202     5711839.6     5711.84  50:43:13   174:18:13  -0.00000
 09:51:01   174.5536    50.3257     5739472.7     5739.47  50:19:33   174:33:13  -0.00000
 09:51:02   174.7971    49.9342     5767374.1     5767.37  49:56:03   174:47:50  -0.00000
 09:51:03   175.0344    49.5456     5795539.9     5795.54  49:32:44   175:02:04  -0.00000
 09:51:04   175.2659    49.1600     5823966.2     5823.97  49:09:36   175:15:57  -0.00000
 09:51:05   175.4916    48.7775     5852649.2     5852.65  48:46:39   175:29:30  -0.00000
 09:51:06   175.7118    48.3980     5881585.2     5881.59  48:23:53   175:42:42  -0.00000
 09:51:07   175.9266    48.0215     5910770.3     5910.77  48:01:17   175:55:36  -0.00000
 09:51:08   176.1364    47.6480     5940200.9     5940.20  47:38:53   176:08:11  -0.00000
 09:51:09   176.3412    47.2775     5969873.3     5969.87  47:16:39   176:20:28  -0.00000
 09:51:10   176.5412    46.9101     5999783.9     5999.78  46:54:36   176:32:28  -0.00000
 09:51:11   176.7366    46.5456     6029929.2     6029.93  46:32:44   176:44:12  -0.00000
 09:51:12   176.9275    46.1842     6060305.4     6060.31  46:11:03   176:55:39  -0.00000
 09:51:13   177.1141    45.8257     6090909.3     6090.91  45:49:33   177:06:51  -0.00000
 09:51:14   177.2966    45.4703     6121737.4     6121.74  45:28:13   177:17:48  -0.00000
 09:51:15   177.4750    45.1178     6152786.1     6152.79  45:07:04   177:28:30  -0.00000
 09:51:16   177.6495    44.7684     6184052.3     6184.05  44:46:06   177:38:58  -0.00000
 09:51:17   177.8203    44.4218     6215532.5     6215.53  44:25:19   177:49:13  -0.00000
 09:51:18   177.9874    44.0782     6247223.5     6247.22  44:04:42   177:59:15  -0.00000
 09:51:19   178.1509    43.7376     6279122.1     6279.12  43:44:15   178:09:03  -0.00000
 09:51:20   178.3111    43.3998     6311225.1     6311.23  43:23:59   178:18:40  -0.00000
 09:51:21   178.4679    43.0650     6343529.3     6343.53  43:03:54   178:28:04  -0.00000
 09:51:22   178.6215    42.7330     6376031.7     6376.03  42:43:59   178:37:17  -0.00000
 09:51:23   178.7719    42.4039     6408729.2     6408.73  42:24:14   178:46:19  -0.00000
 09:51:24   178.9194    42.0777     6441618.7     6441.62  42:04:40   178:55:10  -0.00000
 09:51:25   179.0639    41.7542     6474697.5     6474.70  41:45:15   179:03:50  -0.00000
 09:51:26   179.2055    41.4336     6507962.4     6507.96  41:26:01   179:12:20  -0.00000
 09:51:27   179.3444    41.1158     6541410.7     6541.41  41:06:57   179:20:40  -0.00000
 09:51:28   179.4806    40.8007     6575039.4     6575.04  40:48:03   179:28:50  -0.00000
 09:51:29   179.6142    40.4884     6608845.9     6608.85  40:29:18   179:36:51  -0.00000
 09:51:30   179.7453    40.1788     6642827.4     6642.83  40:10:44   179:44:43  -0.00000
 09:51:31   179.8739    39.8719     6676981.1     6676.98  39:52:19   179:52:26  -0.00000
 09:51:32   180.0001    39.5676     6711304.3     6711.30  39:34:04   180:00:00  -0.00000
 09:51:33   180.1240    39.2661     6745794.6     6745.79  39:15:58   180:07:26  -0.00000
 09:51:34   180.2456    38.9671     6780449.2     6780.45  38:58:02   180:14:44  -0.00000
 09:51:35   180.3650    38.6708     6815265.6     6815.27  38:40:15   180:21:54  -0.00000
 09:51:36   180.4823    38.3771     6850241.4     6850.24  38:22:37   180:28:56  -0.00000
 09:51:37   180.5975    38.0859     6885374.0     6885.37  38:05:09   180:35:51  -0.00000
 09:51:38   180.7107    37.7973     6920661.1     6920.66  37:47:50   180:42:38  -0.00000
 09:51:39   180.8219    37.5111     6956100.1     6956.10  37:30:40   180:49:19  -0.00000
 09:51:40   180.9311    37.2275     6991688.9     6991.69  37:13:39   180:55:52  -0.00000
 09:51:41   181.0385    36.9463     7027425.0     7027.43  36:56:47   181:02:19  -0.00000
 09:51:42   181.1441    36.6676     7063306.3     7063.31  36:40:03   181:08:39  -0.00000
 09:51:43   181.2479    36.3913     7099330.4     7099.33  36:23:29   181:14:53  -0.00000
 09:51:44   181.3500    36.1174     7135495.1     7135.50  36:07:03   181:21:00  -0.00000
 09:51:45   181.4504    35.8459     7171798.3     7171.80  35:50:45   181:27:01  -0.00000
 09:51:46   181.5491    35.5767     7208237.9     7208.24  35:34:36   181:32:57  -0.00000
 09:51:47   181.6462    35.3099     7244811.8     7244.81  35:18:36   181:38:46  -0.00000
 09:51:48   181.7418    35.0453     7281517.8     7281.52  35:02:43   181:44:31  -0.00000
 09:51:49   181.8359    34.7830     7318354.0     7318.35  34:46:59   181:50:09  -0.00000
 09:51:50   181.9284    34.5230     7355318.4     7355.32  34:31:23   181:55:42  -0.00000
 09:51:51   182.0195    34.2652     7392408.9     7392.41  34:15:55   182:01:10  -0.00000
 09:51:52   182.1092    34.0096     7429623.8     7429.62  34:00:35   182:06:33  -0.00000
 09:51:53   182.1975    33.7562     7466961.0     7466.96  33:45:22   182:11:51  -0.00000
 09:51:54   182.2844    33.5050     7504418.7     7504.42  33:30:18   182:17:04  -0.00000
 09:51:55   182.3700    33.2559     7541995.0     7542.00  33:15:21   182:22:12  -0.00000
 09:51:56   182.4543    33.0089     7579688.3     7579.69  33:00:32   182:27:16  -0.00000
 09:51:57   182.5374    32.7639     7617496.6     7617.50  32:45:50   182:32:15  -0.00000
 09:51:58   182.6192    32.5211     7655418.2     7655.42  32:31:16   182:37:09  -0.00000
 09:51:59   182.6998    32.2803     7693451.5     7693.45  32:16:49   182:41:59  -0.00000
 09:52:00   182.7793    32.0415     7731594.7     7731.59  32:02:29   182:46:45  -0.00000
 09:52:01   182.8576    31.8047     7769846.2     7769.85  31:48:17   182:51:27  -0.00000
 09:52:02   182.9347    31.5699     7808204.2     7808.20  31:34:12   182:56:05  -0.00000
 09:52:03   183.0108    31.3370     7846667.4     7846.67  31:20:13   183:00:39  -0.00000
 09:52:04   183.0858    31.1061     7885233.9     7885.23  31:06:22   183:05:09  -0.00000
 09:52:05   183.1597    30.8771     7923902.4     7923.90  30:52:38   183:09:35  -0.00000
 09:52:06   183.2326    30.6500     7962671.2     7962.67  30:39:00   183:13:57  -0.00000
 09:52:07   183.3045    30.4247     8001538.9     8001.54  30:25:29   183:18:16  -0.00000
 09:52:08   183.3754    30.2013     8040504.0     8040.50  30:12:05   183:22:31  -0.00000
 09:52:09   183.4453    29.9797     8079565.0     8079.56  29:58:47   183:26:43  -0.00000
 09:52:10   183.5143    29.7599     8118720.5     8118.72  29:45:36   183:30:52  -0.00000
 09:52:11   183.5824    29.5419     8157969.1     8157.97  29:32:31   183:34:57  -0.00000
 09:52:12   183.6495    29.3256     8197309.4     8197.31  29:19:32   183:38:58  -0.00000
 09:52:13   183.7158    29.1111     8236740.1     8236.74  29:06:40   183:42:57  -0.00000
 09:52:14   183.7812    28.8984     8276259.8     8276.26  28:53:54   183:46:52  -0.00000
 09:52:15   183.8457    28.6873     8315867.2     8315.87  28:41:14   183:50:45  -0.00000
 09:52:16   183.9094    28.4779     8355561.1     8355.56  28:28:40   183:54:34  -0.00000
 09:52:17   183.9723    28.2702     8395340.1     8395.34  28:16:13   183:58:20  -0.00000
 09:52:18   184.0344    28.0641     8435202.9     8435.20  28:03:51   184:02:04  -0.00000
 09:52:19   184.0957    27.8596     8475148.5     8475.15  27:51:35   184:05:44  -0.00000
 09:52:20   184.1562    27.6568     8515175.5     8515.18  27:39:24   184:09:22  -0.00000
 09:52:21   184.2160    27.4555     8555282.8     8555.28  27:27:20   184:12:57  -0.00000
 09:52:22   184.2750    27.2558     8595469.2     8595.47  27:15:21   184:16:30  -0.00000
 09:52:23   184.3333    27.0576     8635733.6     8635.73  27:03:28   184:20:00  -0.00000
 09:52:24   184.3909    26.8610     8676074.8     8676.07  26:51:40   184:23:27  -0.00000
 09:52:25   184.4477    26.6659     8716491.7     8716.49  26:39:57   184:26:52  -0.00000
 09:52:26   184.5039    26.4723     8756983.2     8756.98  26:28:20   184:30:14  -0.00000
 09:52:27   184.5595    26.2802     8797548.3     8797.55  26:16:49   184:33:34  -0.00000
 09:52:28   184.6143    26.0896     8838185.8     8838.19  26:05:22   184:36:52  -0.00000
 09:52:29   184.6685    25.9003     8878894.8     8878.89  25:54:01   184:40:07  -0.00000
 09:52:30   184.7221    25.7126     8919674.3     8919.67  25:42:45   184:43:20  -0.00000
 09:52:31   184.7750    25.5262     8960523.1     8960.52  25:31:34   184:46:30  -0.00000
 09:52:32   184.8274    25.3412     9001440.4     9001.44  25:20:28   184:49:39  -0.00000
 09:52:33   184.8791    25.1576     9042425.1     9042.43  25:09:28   184:52:45  -0.00000
 09:52:34   184.9302    24.9754     9083476.2     9083.48  24:58:32   184:55:49  -0.00000
 09:52:35   184.9808    24.7945     9124593.0     9124.59  24:47:40   184:58:51  -0.00000
 09:52:36   185.0308    24.6150     9165774.3     9165.77  24:36:54   185:01:51  -0.00000
 09:52:37   185.0802    24.4368     9207019.4     9207.02  24:26:12   185:04:49  -0.00000
 09:52:38   185.1291    24.2599     9248327.3     9248.33  24:15:36   185:07:45  -0.00000
 09:52:39   185.1774    24.0842     9289697.0     9289.70  24:05:03   185:10:39  -0.00000
 09:52:40   185.2252    23.9099     9331127.9     9331.13  23:54:36   185:13:31  -0.00000
 09:52:41   185.2725    23.7368     9372618.9     9372.62  23:44:12   185:16:21  -0.00000
 09:52:42   185.3192    23.5649     9414169.3     9414.17  23:33:54   185:19:09  -0.00000
 09:52:43   185.3655    23.3943     9455778.2     9455.78  23:23:39   185:21:56  -0.00000
 09:52:44   185.4112    23.2249     9497444.8     9497.44  23:13:30   185:24:40  -0.00000
 09:52:45   185.4565    23.0567     9539168.3     9539.17  23:03:24   185:27:23  -0.00000
 09:52:46   185.5013    22.8897     9580947.9     9580.95  22:53:23   185:30:05  -0.00000
 09:52:47   185.5456    22.7238     9622782.9     9622.78  22:43:26   185:32:44  -0.00000
 09:52:48   185.5894    22.5591     9664672.4     9664.67  22:33:33   185:35:22  -0.00000
 09:52:49   185.6328    22.3956     9706615.7     9706.62  22:23:44   185:37:58  -0.00000
 09:52:50   185.6758    22.2332     9748612.1     9748.61  22:13:59   185:40:33  -0.00000
 09:52:51   185.7183    22.0719     9790660.9     9790.66  22:04:19   185:43:06  -0.00000
 09:52:52   185.7603    21.9117     9832761.2     9832.76  21:54:42   185:45:37  -0.00000
 09:52:53   185.8020    21.7527     9874912.5     9874.91  21:45:10   185:48:07  -0.00000
 09:52:54   185.8432    21.5947     9917114.0     9917.11  21:35:41   185:50:36  -0.00000
 09:52:55   185.8840    21.4378     9959365.0     9959.37  21:26:16   185:53:02  -0.00000
 09:52:56   185.9244    21.2819    10001664.9    10001.66  21:16:55   185:55:28  -0.00000
 09:52:57   185.9644    21.1271    10044013.0    10044.01  21:07:38   185:57:52  -0.00000
 09:52:58   186.0040    20.9733    10086408.6    10086.41  20:58:24   186:00:14  -0.00000
 09:52:59   186.0432    20.8206    10128851.1    10128.85  20:49:14   186:02:36  -0.00000
 09:53:00   186.0821    20.6688    10171339.9    10171.34  20:40:08   186:04:55  -0.00000
 09:53:01   186.1205    20.5181    10213874.3    10213.87  20:31:05   186:07:14  -0.00000
 09:53:02   186.1586    20.3684    10256453.7    10256.45  20:22:06   186:09:31  -0.00000
 09:53:03   186.1963    20.2196    10299077.5    10299.08  20:13:11   186:11:47  -0.00000
 09:53:04   186.2337    20.0718    10341745.2    10341.75  20:04:18   186:14:01  -0.00000
 09:53:05   186.2707    19.9250    10384456.0    10384.46  19:55:30   186:16:14  -0.00000
 09:53:06   186.3073    19.7791    10427209.5    10427.21  19:46:45   186:18:26  -0.00000
 09:53:07   186.3437    19.6341    10470005.1    10470.01  19:38:03   186:20:37  -0.00000
 09:53:08   186.3796    19.4901    10512842.1    10512.84  19:29:24   186:22:47  -0.00000
 09:53:09   186.4153    19.3470    10555720.2    10555.72  19:20:49   186:24:55  -0.00000
 09:53:10   186.4506    19.2048    10598638.6    10598.64  19:12:17   186:27:02  -0.00000
 09:53:11   186.4856    19.0635    10641596.9    10641.60  19:03:49   186:29:08  -0.00000
 09:53:12   186.5202    18.9231    10684594.6    10684.59  18:55:23   186:31:13  -0.00000
 09:53:13   186.5546    18.7835    10727631.1    10727.63  18:47:01   186:33:17  -0.00000
 09:53:14   186.5887    18.6449    10770705.8    10770.71  18:38:42   186:35:19  -0.00000
 09:53:15   186.6224    18.5071    10813818.4    10813.82  18:30:25   186:37:21  -0.00000
 09:53:16   186.6558    18.3701    10856968.3    10856.97  18:22:12   186:39:21  -0.00000
 09:53:17   186.6890    18.2340    10900155.0    10900.16  18:14:02   186:41:20  -0.00000
 09:53:18   186.7218    18.0987    10943378.0    10943.38  18:05:55   186:43:19  -0.00000
 09:53:19   186.7544    17.9642    10986636.9    10986.64  17:57:51   186:45:16  -0.00000
 09:53:20   186.7867    17.8305    11029931.1    11029.93  17:49:50   186:47:12  -0.00000
 09:53:21   186.8187    17.6977    11073260.3    11073.26  17:41:52   186:49:07  -0.00000
 09:53:22   186.8504    17.5656    11116623.9    11116.62  17:33:56   186:51:02  -0.00000
 09:53:23   186.8819    17.4344    11160021.5    11160.02  17:26:04   186:52:55  -0.00000
 09:53:24   186.9131    17.3039    11203452.7    11203.45  17:18:14   186:54:47  -0.00000
 09:53:25   186.9440    17.1742    11246917.0    11246.92  17:10:27   186:56:38  -0.00000
 09:53:26   186.9746    17.0452    11290413.9    11290.41  17:02:43   186:58:29  -0.00000
 09:53:27   187.0051    16.9170    11333943.2    11333.94  16:55:01   187:00:18  -0.00000
 09:53:28   187.0352    16.7895    11377504.3    11377.50  16:47:22   187:02:07  -0.00000
 09:53:29   187.0651    16.6628    11421096.8    11421.10  16:39:46   187:03:54  -0.00000
 09:53:30   187.0948    16.5368    11464720.3    11464.72  16:32:13   187:05:41  -0.00000
 09:53:31   187.1242    16.4116    11508374.4    11508.37  16:24:42   187:07:27  -0.00000
 09:53:32   187.1533    16.2870    11552058.8    11552.06  16:17:13   187:09:12  -0.00000
 09:53:33   187.1823    16.1632    11595773.0    11595.77  16:09:47   187:10:56  -0.00000
 09:53:34   187.2110    16.0400    11639516.7    11639.52  16:02:24   187:12:39  -0.00000
 09:53:35   187.2394    15.9176    11683289.4    11683.29  15:55:03   187:14:22  -0.00000
 09:53:36   187.2677    15.7958    11727090.8    11727.09  15:47:45   187:16:04  -0.00000
 09:53:37   187.2957    15.6748    11770920.5    11770.92  15:40:29   187:17:44  -0.00000
 09:53:38   187.3234    15.5544    11814778.2    11814.78  15:33:16   187:19:24  -0.00000
 09:53:39   187.3510    15.4346    11858663.4    11858.66  15:26:05   187:21:04  -0.00000
 09:53:40   187.3784    15.3155    11902575.9    11902.58  15:18:56   187:22:42  -0.00000
 09:53:41   187.4055    15.1971    11946515.3    11946.52  15:11:50   187:24:20  -0.00000
 09:53:42   187.4324    15.0793    11990481.3    11990.48  15:04:46   187:25:57  -0.00000
 09:53:43   187.4592    14.9622    12034473.4    12034.47  14:57:44   187:27:33  -0.00000
 09:53:44   187.4857    14.8457    12078491.4    12078.49  14:50:44   187:29:08  -0.00000
 09:53:45   187.5120    14.7298    12122534.9    12122.53  14:43:47   187:30:43  -0.00000
 09:53:46   187.5381    14.6146    12166603.7    12166.60  14:36:52   187:32:17  -0.00000
 09:53:47   187.5640    14.4999    12210697.3    12210.70  14:30:00   187:33:50  -0.00000
 09:53:48   187.5897    14.3859    12254815.5    12254.82  14:23:09   187:35:23  -0.00000
 09:53:49   187.6152    14.2724    12298957.9    12298.96  14:16:21   187:36:55  -0.00000
 09:53:50   187.6406    14.1596    12343124.3    12343.12  14:09:35   187:38:26  -0.00000
 09:53:51   187.6657    14.0473    12387314.3    12387.31  14:02:50   187:39:57  -0.00000
 09:53:52   187.6907    13.9357    12431527.6    12431.53  13:56:08   187:41:26  -0.00000
 09:53:53   187.7154    13.8246    12475764.0    12475.76  13:49:28   187:42:56  -0.00000
 09:53:54   187.7400    13.7141    12520023.1    12520.02  13:42:51   187:44:24  -0.00000
 09:53:55   187.7644    13.6041    12564304.6    12564.30  13:36:15   187:45:52  -0.00000
 09:53:56   187.7887    13.4947    12608608.3    12608.61  13:29:41   187:47:19  -0.00000
 09:53:57   187.8127    13.3859    12652933.9    12652.93  13:23:09   187:48:46  -0.00000
 09:53:58   187.8366    13.2776    12697281.1    12697.28  13:16:39   187:50:12  -0.00000
 09:53:59   187.8603    13.1699    12741649.6    12741.65  13:10:12   187:51:37  -0.00000
 09:54:00   187.8839    13.0627    12786039.1    12786.04  13:03:46   187:53:02  -0.00000
 09:54:01   187.9073    12.9560    12830449.4    12830.45  12:57:22   187:54:26  -0.00000
 09:54:02   187.9305    12.8499    12874880.3    12874.88  12:51:00   187:55:50  -0.00000
 09:54:03   187.9535    12.7443    12919331.4    12919.33  12:44:40   187:57:13  -0.00000
 09:54:04   187.9764    12.6392    12963802.4    12963.80  12:38:21   187:58:35  -0.00000
 09:54:05   187.9991    12.5347    13008293.3    13008.29  12:32:05   187:59:57  -0.00000
 09:54:06   188.0217    12.4306    13052803.6    13052.80  12:25:50   188:01:18  -0.00000
 09:54:07   188.0441    12.3271    13097333.1    13097.33  12:19:37   188:02:39  -0.00000
 09:54:08   188.0664    12.2240    13141881.6    13141.88  12:13:26   188:03:59  -0.00000
 09:54:09   188.0885    12.1215    13186448.9    13186.45  12:07:17   188:05:19  -0.00000
 09:54:10   188.1105    12.0194    13231034.6    13231.03  12:01:10   188:06:38  -0.00000
 09:54:11   188.1323    11.9178    13275638.7    13275.64  11:55:04   188:07:56  -0.00000
 09:54:12   188.1539    11.8167    13320260.7    13320.26  11:49:00   188:09:14  -0.00000
 09:54:13   188.1755    11.7161    13364900.6    13364.90  11:42:58   188:10:32  -0.00000
 09:54:14   188.1968    11.6160    13409558.0    13409.56  11:36:58   188:11:49  -0.00000
 09:54:15   188.2181    11.5163    13454232.8    13454.23  11:30:59   188:13:05  -0.00000
